label,question
1, 포토 성일종 국민의힘 간사와 0 나누는 서욱 국방부 장관
1,지지선언 청년들과 기념촬영하는 이재명 대선후보
1, 대 대선 선상투표 내달 일 척에서 실시
1,국민의힘이 공개한 대장동 배수구 문건 실물
1,나경원 전 의원 제주 찾아 윤석열 후보 지지 호소
1,통합 위해 정치교체 정권교체가 정치개혁 
1,안보 위해 열린 국회 국방위서 대선전 펼친 여야
1,송영길 잘 부탁드리겠습니다 
1, 땐 전화땐 
1, 오차범위 내 초접전 리얼미터 
1, 시대의 지성 이어령 초대 문화부 장관 빈소 조문하는 이재명
1,송영길 민주당 대표 다당제 정치개혁 단순 선거용 아냐 
1, 일 대선후보 토론 총 시청률 직전 토론 때보다 하락 시청률 
1,윤석열 이재명 안철수 차 칸타코리아 
1, 도발이라 말하지 못해 운동권 정권이라 그런 것 
1,변희수 하사 주기 추모제 헌화하는 심상정 후보
1,이재명 이명박 전 대통령 사면은 안하는 게 맞다고 생각 차 토론 
1,이재명 에 친일 딱지 총공세 절 앞두고 국민에 사죄하라 
1,삼일절 앞두고 태극기 흔드는 이재명 대선후보
1,이재명 대선후보 유세에 모인 인파
1,윤석열 방역지원금 만원 불충분 집권 즉시 만원 지원 
1, 포항 시민여러분 이재명 입니다 
1, 대선 선명성 높이는 심상정 여성 서민 노동층 껴안기 총력
1,우상호 단일화 극적 합의돼도 큰 영향 없어 초접전 
1,이재명 부울경 메가시티 완성 
1,안철수 풀코스 마라톤 번 완주했다 호남서 대선 완주 뜻 강조
1, 지지선언 문화예술인 만나 블랙 중에 블랙 될 가능성 있는데 
1,대장동 배수구 문건 공개하는 김은혜 공보단장
1, 원전 주력전원 활용 발언에 국힘 이채익 대선개입 주장
1, 기호 번 안철수 0드립니다
1,심상정 유사시 들어올 수 있다 는 말에 경악 
1, 다당제 제도화 이재명 김종인 영입 나섰다 외연확장 승부수
1,심상정 후보 변희수 하사 주기 추모제 헌화 
1,원희룡 선대본 정책본부장 대장동 배수구 문건 실물 공개 
1, 파주서 드라이브인 유세 겨냥 이승만도 진입은 불허 
1, 작년 전술핵 배치 공약 발표 문장 삭제했다 
1,꽃다발 들어 올리는 이재명 대선후보
1,이재명 후보 파주 유세
1,대화하는 송영길과 윤호중
1,윤석열 원전 발언 직격 잘못된 판단으로 허송세월 
1,이재명 대선후보 창원에서 지지 호소 
1,정치 안보 주제로 격돌한 대선주자들 싸울 필요 없는 평화 평화는 억지력 종합 
1,윤석열 단일화 결렬 통보 희망의 끈 놓지 않을 것 종합 
1,소년공 동료에게 캘리그래피 선물 받는 이재명 대선후보
1, 포토 정영학 회계사 남욱 변호사 녹취록 발언 내용 공개하는 김은혜
1,윤석열 후보 지지 호소하는 이준석
1,목동 찾은 
1, 일요와이드 이재명 부울경 표심 공략 윤석열 단일화 입장 표명
1,윤석열 민주당 정권이 한 미동맹의 굳건한 뿌리 제거하고 있어 
1,똑같나요 
1, 통합의 정치 이재명 주장이고 안철수의 꿈이자 심상정의 소망 
1,야권 단일화 관련 기자회견 마친 윤석열 대선 후보
1,우크라 안보 설전 윤석열 신냉전 몰라 이재명 물귀신 작전 
1,자전거 유세차 선보이는 이재명
1,주먹 불끈 쥔 윤석열 대선후보
1,윤석열 포항에서 다시 어퍼컷
1,교착상태에 빠진 단일화에 부동층 공략 나서는 
1, 민주운동 기념식서 묵념하는 김부겸 총리
1,경북 영주 유세장 모인 시민들 윤석열 후보는 일정 취소 
1,심상정 대구서 지하철 참사 유족 위로
1,권은희 단일화 곰탕 더이상 안끓일 것으로 믿어 미련 갖지 마라 
1, 포토 윤석열 후보 단일화 결렬 통보 화답 기다리겠다 
1, 선거 열흘 전 개헌 운운하는 사기꾼들 믿지 마시라 직격
1, 땐 전화면접땐 
1, 출신 호남 공들이는 지역주의 허물 상징 숫자 나올까
1,지지호소하는 이재명 대선후보
1,안철수 후보 눈 감고 차분하게 
1, 장모 동업자 감옥보내고 그 몫까지 억 챙겨 
1,더불어민주당 의원총회
1,변희수 하사 주기 추모제 헌화하는 심상정 대선후보
1,정순택 천주교 대주교 만난 새로운물결 김동연 대선후보
1, 장모 동업자 감옥 보내고 억 차익 날조된 마타도어 
1, 오늘부터 투표용지 인쇄 윤석열 안철수 모두 남는다
1, 공수처 폐지 역량 보강 고쳐도 안 되면 폐지 
1,사전투표 투표율 높으면 유리 달라진 집중 독려 
1,순천 찾은 안철수 김미경 부부
1,부산서 지지 호소하는 이재명 후보
1,양천구 목동서 지지 호소하는 윤석열 후보
1,국민승리 이재명 후보 고양 유세
1,윤석열 안철수 일단 오늘 담판 불발 단일화 헛바퀴
1,주한 우크라 대사 이재명 대통령 초보 발언 공유
1,지지자들과 시 낭송하는 이재명
1,윤석열 에 일 전화 통화는 불발 주말 만남 성사될까
1, 드라이브 스루 형태로 진행되는 유세
1, 오늘의 주요일정 정치 정부 일 토 
1,이재명 협치 제안 안 심 잡고 윤석열 때렸다
1,김포서 노마스크 연설하는 이재명
1, 배우자 리스크 없는 안철수 후보
1,대구서 지지연설하는 이재명 대선후보
1,단일화 결렬 기자회견 마친 윤석열 후보
1,안철수 후보 지지 호소 
1,당사 나서는 윤석열 후보
1,정의당 대표에 자문위원 임명장 이준석 성평등자문위원 임명 맞불
1,심상정 변희수 기일 맞아 대선 후보 중 저만 기억 
1,광주 간 안철수 국민의당 바른정당 합당 사죄 제 생각이 짧았다 
1,나란히 연단 오른 윤석열 이준석
1, 속보 정은경 전문가들 월 일 확진 만명 중환자 명 전망 
1,국민의힘 대장동 배수구 문건 실물 공개 
1, 전권대사 개념 없다 단일화 시한 종료 
1, 포토 윤석열 언제든 차를 돌려 안철수 직접 찾아뵙고 흉금 터놓고 싶다 
1, 과 단일화 결렬 당사 나서는 윤석열 대선후보 
1,답변하는 한병도 의원
1,이재명 대선 후보 동대구역 유세에 몰린 인파
1,이재명 부산 품격있는 글로벌 해양도시 
1, 윤석열 안보 단순무식 이재명 외교 결례 
1,고양 유세장 도착한 이재명 대선후보
1,윤석열 이재명 우크라 탓 세계적 망신 대신 사과 
1,윤석열 이재명의 민주당 주역 좌파 운동권 세력 
1,심상정 후보 강릉 민심을 향하여 
1, 공수처 폐지 고쳐보고 안되면 폐지 부족하지만 역량 키워야 
1,여수 유세 마친 안철수
1,안철수 김미경 이준석 안철수의 운명적 궁합 정기수 칼럼 
1,이재명 선거운동원들 힘내세요
1,속 타는 이재명
1, 단일화 무산 책임론에 권한 많은 사람이 책임도 커 비판
1,전남 여수서 유세 이어가는 안철수 후보
1,윤석열 후보 다시 시작한 선거유세
1,경주에서 지지자에게 0하는 이재명 대선후보
1,안철수 후보 지지 호소하는 부인 김미경 교수
1,이재명 대구 유세 찾은 지지자들
1, 선대위 김건희 작전주 의혹 사와 공동주관 전시 의혹 
1, 뉴스 법정 토론 차전 정치 외교 개헌 사드 공방
1,김포 어린이가 이재명에게 보낸 메시지
1, 현장 이재명 대구서 대통령 직속 남부수도권 추진 두고 직접 챙길 것 
1,권영세 단일화 어려워졌지만 통합 끈 놓지 않을 것 
1,고민정 반말 인터뷰 서 이재명 첫인상 싫었지 
1,이재명 자전거 타고 선거운동
1,이재명 북한발 안보 불안 성장 기회로 만들 것 위기 극복 전문가 자신
1,신원식 정경두 국방장관 멍청 희대의 엉터리 소리 
1,달구벌 달구는 이재명
1, 속보 협상테이블에 여론조사 논의 안 한 것은 도리 아냐 
1, 헤럴드 사전투표 합시다 
1,윤석열 강원 개 지역 훑는다 정권교체 표심 호소
1,전남선관위 특정후보에 불리 신문 천 부 배부한 주민 고발
1,이재명 에 친일 딱지 총공세 절 앞두고 국민에 사죄하라 
1,이재명 등장에 달구벌 후끈 
1, 측 측 신뢰 어려운 세력 뜻대로 안되자 입맛맞게 까발려 종합 
1,심상정 선심성 예산 밀어붙이면서 차별금지법 은 동의 필요한가 
1,동대구역서 지지 호소하는 이재명 후보
1,선대본회의 참석하는 권영세 본부장
1,윤석열 경북 구석구석 텃밭 다지기 이준석 동행
1, 영상 진실게임 된 단일화 안철수 여론조사 협상테이블에 올렸다 
1, 측 블랙리스트 겨냥 나중에 후회할 일 생기는 것 아닌가 
1,광장시장 상인들과 0 나누는 안철수 부부
1, 일문일답 윤석열 협상과정에서 여론조사방식 이야기 나온 적 없어 
1,전기자전거 타고 유세장 향하는 이재명 대선후보
1,추미애 윤석열 원색비난 국민이 키웠다니 허위사실 공표 고발해야 
1,한정애 장관 중국 환경장관과 화상 회담
1, 방역패스 일시 중단 환영 당선 즉시 민생회복 프로젝트 
1,대선 열흘 앞 동률 박빙 적극투표층도 초접전 종합 
1, 토론회 시작에 앞서 
1,윤석열 유세에 모인 지지자들
1, 녹취구성 푸틴 우크라군에 권력장악 국가지도부 제거 촉구
1,최기상 의원과 대화하는 한병도 윤리특위 민주당 간사
1,주말 잊고 달리는 이재명
1,더블어민주당 의원총회 개최
1,이재명 대선후보 목 좀 축이고 
1,투표용지에 나란히 단일화 공방속 인쇄기는 돌았다
1,민주 내일 저녁 긴급의총 다당제 정치개혁안 당론 채택
1,국민의힘 년 대장동 녹취록 추가 공개
1,데드라인 넘기는 단일화 자 구도 부상에 판세 요동 
1,울산 찾은 이재명
1,원희룡 이재명 한마디로 입벌구 맹비난
1,더불어민주당 긴급 의원총회
1,이재명이 몸통 윤석열이 몸통 대장동 난타전 종합 
1,울산서 용접공 장갑 선물 받은 이재명 후보
1,파주에서 드라이브인 유세하는 이재명 대선후보
1, 전술핵 배치 한번도 주장 안해 지난해 월 공약 팩트체크 
1,안철수 전북서 유세전 심상정 강원 방문
1, 대선 단일화 토론 말실수 따라 승자 갈린다
1,연동형비례제 책임 공방 대선토론 대장동부터 핵억제까지 날선 설전 종합 
1,여의도 당사 들어서는 윤석열 단일화 결단 
1,단일화 결렬 알리는 윤석열 후보
1,국힘 선거특보 임명장 분노 담아 반납 전 제주도의회 의장 등 명
1,대권 레이스 일 혈전 대세론 없는 초박빙 격돌 종합 
1,자료 보며 대화 나누는 윤호중 이용우
1,송영길 대구서 지원사격 에 술꾼 바보 미친 사람 맹폭 종합 
1,이재명 오늘 보수심장 유세 안동의 아들 지지 호소
1,기념사진 찍는 이재명 대선후보
1,선거 유세 떠나는 윤석열 대선 후보
1, 참혹한 전쟁마저도 선거용 선전 선동 악용 부끄러움은 국민 몫 
1,국민의힘 문 대통령 영남행 겨냥 관권선거 중단하라 
1, 국회 윤리특위 소집할듯 윤미향 이상직 박덕흠 의결 추진
1,이재명 찬조연설 싫어 찍으면 년 뒤 손가락 자르고 싶을 것 
1,권영세 이 만나자면 차 돌려 가겠다는 것은 진심 
1,이재명 경기대망론 들고 경기북부 공략 외손자도 등판 
1, 남부수도권 실현위원회 출범 직접 위원장 맡는다
1,어린이와 포옹하는 이재명 대선후보
1,어린이들과 기념촬영하는 이재명 후보
1,중앙선거대책위원회의 참석하는 이낙연과 윤호중
1, 장모 동업자 감옥 보내고 억 수익 거짓 자료 
1,윤석열 선거날 확진자 수십만 발표해 투표 막을 수도 
1,종이배 받아든 윤석열
1, 년 동안 민주당처럼 썩고 무능한 방탄정권 처음 봐 현장 
1, 속보 윤석열 어제 저녁 안철수 사퇴 위한 명분 제공 요청 
1, 정치보복 중단 대국민선언을 너무 당연 한목소리
1,손 잡느라 바쁜 이준석 대표
1, 속보 윤석열 과 단일화에 최선 어제 대리인들 최종 합의 
1,이재명 대선후보 창원 표심 향해 
1,열정적 율동도 좋지만 후보는 어디에 
1, 단일화 결렬 포항 찾아 유세 재개한 윤석열 후보
1,독자 완주 싸잡아 비판 번 도덕성 신뢰하냐 
1,인천 시민들에게 꽃다발 받는 
1,안철수 후보 유세는 계속 
1, 막판 대 변수를 넘어라 단일화 실언 리스크 
1, 대선 정권 재창출 심판론 초박빙 판세 속 운명의 열흘
1,원우명부에 기재된 김건희 씨의 도이치모터스 이사 경력
1,송영길 더불어민주당 대표 발언
1,심상정 대선후보 고인을 생각하며 
1, 뉴스 네탓 공방 속 대선 투표용지 인쇄 시작
1,단일화 결렬 관련 긴급 기자간담회하는 이태규 국민의당 선대본부장
1,심상정 비리 의혹 눈덩이 대통령 되면 진흙탕 정치 더 극심 
1,권성동 윤석열 사람에 충성하지 않아 윤핵관 자랑스럽다 
1,이재명 후보 대구 지지자들 향한 0 
1,사인하는 안철수
1,광장시장에 안철수 뜨자 몰린 인파
1,윤호중 자위대 망언에 국민 분노 천박하다는 말로도 부족 
1,인천 검단 신도시 주민들 만난 윤석열
1,포항 찾아 지지 호소하는 이재명
1,이재명 대선 후보 대구 지역 유세
1, 코드 내일부터 안찍는다 방역패스 잠정 중단
1, 전문 그쪽도 결렬 이유 모르겠다고 언제라도 차 돌려 가겠다 
1,국힘 대장동 녹취 추가 공개 그림까지 그리며 천억만 
1,윤석열 화답 기다리겠다 
1,윤석열 오늘 유세 전격 취소 안철수와 단일화 시도할듯
1,국민학교 동창과 0하는 이재명 대선후보
1,윤석열 검단 신도시 주민들과 간담회
1,물 마시는 이재명 후보
1,더불어민주당 정치개혁 국민통합정부 당론 추인 
1,윤석열 홀로 결사항전 중인 우크라이나 대통령 모욕 
1,윤석열 임명장 살포 중단하라 법적 대응 불가피
1,주한 우크라 대사 이재명 논란 발언 기사 트위터 공유
1,물 마시는 이재명 대선후보
1,떠나는 안철수 후보
1,경주에서 지지호소하는 이재명 대선후보
1, 민주 이재명 결집 확산 윤석열 표심 자극할까
1,이재명 대선후보 포항 민심을 잡아라 
1,안철수 단일화 담판 생각 안해 주말 만날 계획 없어 차 토론 
1,심상정 대선후보 차별 없는 나라 만들겠습니다 
1,이재명 후보 부산 유세
1,유시민 윤석열 젠더 갈라치기 관심 받았으나 대가 따를 수도 
1,창원에서 지지호소하는 이재명 대선후보
1,주먹 불끈 쥔 이재명 대선후보
1,더불어민주당 국민통합 정치개혁안 당론 추인 
1,윤석열 붉은 물결 사이로 
1,변희수 하사 주기 추모식에서 묵념하는 심상정 후보
1,안철수 단일화 들은 바 없다 국힘 항의 전화 문자만 만통 
1, 정치 대선 단일화 없이 투표용지 인쇄 시작
1,당사 나서는 윤석열 후보
1,경주서 연설 나선 이재명 후보
1, 민주운동 기념탑 찾은 김부겸 총리
1,이재명 선거운동원들 힘내세요
1,이준석 창원 찾아 이재명 문재인 싸잡아 비판 은 다른 정치 할것 
1,이렇게까지 막아야 합니까 
1,대구 찾은 이재명 대선후보
1,국힘 대장동 문건 보따리 공개 배수구 청소 중 발견 입수까지 일 소요 
1,안철수 전북 방문 이틀째 호남 표심 구애
1,이재명 수도권 중심 극체제 해소 극 특 국가균형발전 실현 
1,김포에서 밝게 웃는 이재명 대선후보
1,표심 구애하는 이재명
1,나경원 윤석열 선거특보 임명장 논란 진상파악이 먼저 
1,데드라인까지 밀린 단일화 반전일까 무산일까
1, 녹취구성 푸틴 우크라군에 권력장악 국가지도부 제거 촉구
1,이재명 후보 유세 위해 역사를 담은 경주 찾아
1,심상정 대선후보 차별 없는 나라 꼭 만들겠습니다 
1, 포토 단일화 결렬 알리는 윤석열 국민의힘 대선후보
1,윤석열 오후 시 기자회견 단일화 관련 입장표명
1,코로나 대확산 속 투표율 주목 유불리 속단 어렵다
1,이재명 대선후보 통합의 정치 이재명 주장이고 안철수의 꿈이자 심상정의 소망 
1,이재명 후보 자전거 타고 경주 황리단길 유세
1,심상정 양당정치는 독재 타당 투표로 다당제 연립정부 가능 
1, 포토 공개된 대장동 배수구 문건
1,심상정 대선후보 차별 없는 나라 꼭 만들겠습니다 
1,윤석열 붉은 물결 사이로 
1,신탄진 오일장서 표심 공략하는 이낙연 민주 총괄선대위원장
1, 현장 부 울 경 메가시티 중심 부산 문화도시로 키우겠다 
1, 안철수 후보와의 단일화 관련 기자회견하는 윤석열 
1,심상정 우크라 대통령이 초보 침략전쟁은 인류의 적 
1, 공식 선거운동 반환점 지지 호소
1, 안보 안심 대통령 되겠다 당선 보다 정치교체 중요 종합 
1,조응천 나 혼자 검찰총장 반대 얘기할 때 듣지 
1, 대장동 날선 공방 이익 본 건 가 몸통 종합 
1,이재명 후보 유세 지켜보는 지지자
1,초박빙 대선 부동층 겨냥 막판 청년표심 구애 은 글쎄 
1,나경원 윤석열 선거특보 임명장 논란 진상파악이 먼저 
1,이재명 대선후보 민심을 잡아라 
1,포항 유세서 연설하는 이재명 대선후보
1,안철수 후보의 유세 바라보는 정읍 시민들
1,윤석열 포항 민심 향해 
1,이재명의 자전거 유세
1, 내일 오후 긴급 의총 정치개혁안 당론 채택 논의
1,이재명 후보 파주서 평화로 드라이브 인 유세 
1, 전주 방문해 유세활동 하는 안철수 후보 
1,합장하는 이재명 대선후보
1,윤석열 대선후보 미사일 발사 강력 규탄 힘을 통한 평화 달성할 것 
1,윤석열 우크라이나 결사 항전 응원 는 국제적 망신 
1,윤석열 돌연 경북 일정 취소에 그래도 지지 과 단일화 했으면 
1, 의 극과극 우크라 사태 진단 유권자들은 지켜보고 있다 데이터로 본 정치민심 
1, 포토 원희룡 대장동 배수구 문건 실물 공개
1,지지 호소하는 윤석열 후보
1,강아지도 번 
1,민주당 의원총회장에 등장한 김건희 씨 년 서울대 수첩
1,죽도시장 찾은 윤석열
1, 단일화 결렬 희망의 끈 안 놓는다
1,정영학 남욱 녹취록 발언 내용 공개하는 국민의힘
1,이재명 후보 파주 유세
1, 단일화 충돌에 눈 반짝이는 지지층과 중도층 포섭 총력
1,국민의힘이 공개한 대장동 배수구 문건 실물
1, 더불어민주당 긴급 의원총회 
1,포항에서 어퍼컷 세리머니하는 윤석열 후보
1,당사 들어서는 윤석열
1,이재명 후보 경기 고양서 지지 호소
1, 자영업자가 가장 바라는 것은 시간 영업 백신패스도 폐기 
1, 포토 원희룡 대장동 배수구 문건 실물 공개 
1, 포토 국민의힘 당사 떠나는 윤석열 대선후보
1,포항 죽도시장 찾은 윤석열 후보
1,윤석열 유세장에 모인 강릉시민들
1,이재명은 합니다
1, 유사시 개입 망언 사죄를 왜곡 선동 
1,양산 이마트 앞에서 연설하는 이재명 후보
1,윤석열 대선후보 브이자 그리며 
1,지지자들에게 0하는 이재명
1,구미에서 지지자에게 0하는 이재명 대선후보
1,심상정 이어령 영원한 지성인 하늘서 영원한 평안 누리길 
1,안철수 공수처 폐지해야 이재명 부족했지만 역량 키워야 
1,목포역 유세 나선 안철수 후보
1,대화하는 송영길과 윤호중
1,강아지도 번 
1,고양 유세장 도착한 이재명 대선후보
1, 남부수도권 실현위원회 출범 직접 위원장 맡는다
1,윤석열 포항 성원 잊지 않겠습니다 
1,대구 찾은 심블리 시민들과 셀카 찍은 심상정
1,포항 찾은 윤석열 후보
1,울산에서 지지자에게 0하는 이재명 대선후보
1,포스코 노조 지주사 실질적 포항 이전 필요 
1, 현장 윤석열 우크라이나 모욕 준 이재명 이런 사람이 외교안보 제대로 하겠나 
1,지지자들 향해 엄지 날리는 이재명
1,성일종 간사와 주먹0하는 서욱 국방부 장관
1, 단일화 전말 까지 공개 외나무 다리 위에 섰다
1,저출생 원전 정책 어떻게 바뀌나 후보별 사회 공약
1, 이 만나자고 하면 언제든 차 돌려 가겠다는 건 진심 
1,송영길 미국 윤석열 황당하고 위험한 인물로 평가할 것 
1,양산 이마트 앞에서 연설하는 이재명 후보
1,코미디언 모욕하는 민주당의 블랙코미디 정기수 칼럼 
1,이재명 박 일 방문 취약지 공략
1, 이재명은 약속 지킵니다 
1, 단일화 무산 책임론에 권한 많은 사람이 책임도 커 비판
1,경주서 지지 호소하는 이재명 대선 후보
1, 어제 대리인 최종합의 지금이라도 찾아갈 것 화답 기다린다 
1,윤석열 이재명 우크라 탓 세계적 망신 대신 사과 
1,윤재옥 문자폭탄 정치 병들게하는 에 보내지 말아달라 
1,인천 찾아 지지 호소하는 윤석열
1,포항 유세 나선 이재명 후보
1,한복커플과 0하는 이재명
1,안철수 윤석열 단일화 결렬 관련 국민의당의 입장은 
1,이재명 대선후보 청년들 손 잡고 
1,홍남기 부총리 만난 이광재 외통위원장
1,민주당 전북도당 문용주 전 국회도서관장 영입
1, 단독 측 공개한 협상 일지 제목은 정리해서 못 만나면 깐다 
1,소상공인 자영업자 신용대사면 긴급금융구제 지원공약 발표
1, 정치개혁안 에 전부 사기꾼 맹공 펼친 국민의힘 단일화 투표 전날까지 노력 
1, 포항 찾아 박태준 존경 외가 강릉 찾아 정권교체 
1,이재명 김종인에 선거 합류 타진 개헌 고리로 교감하나
1,민주당 이재명표 정치개혁안 당론 채택 도 같은 방향 
1, 포토 모두발언하는 신승욱 국민의힘 청년보좌역
1,이재명 윤석열 안철수 리얼미터 
1, 북 시험발사 강력 규탄 힘 통한 평화 달성하겠다 
1, 윤석열 사전에 민생 은 있어도 정치보복 은 없다 
1, 대선 열흘 전에 무슨 놈의 정치개혁 국민 가붕게로 아나 
1, 자위대 망언 순국선열 앞 사죄하라 특별성명 발표
1,윤석열 오후 시 긴급회견 단일화 입장 밝힐 예정
1, 방역패스 일시 중단 환영 당선 즉시 민생회복 프로젝트 
1,울산 시민들에게 0하는 이재명
1,제주 오일장 찾은 이낙연 유권자와 함께 
1,환호하는 이재명 후보 지지자들
1,이낙연 평화와 안보는 하나 정리된 생각 없는 후보는 불안 
1,이재명 파주서 드라이브인 유세 밤엔 이수역 힐링콘서트 
1,이재명 후보 경주 유세
1,이재명 후보 고마워 
1,윤석열 유세현장에 나타난 태극기와 우크라 국기
1,지지자 만나는 심상정 후보
1,윤석열 펼침막 벽보 훼손 절취 잇달아 신속 수사하라 
1, 신안저축 김건희 일가 억 대출 의혹 거짓 네거티브 
1,고개숙인 윤석열 대선 후보
1,창원에서 연설하는 이재명 후보
1,김포에도 큰 지하철 들어오게 해주세요
1,대화하는 송영길과 윤호중
1,대구지역 이재명이 약속합니다
1,이재명 대선후보 경북 지지 호소 
1, 토론 마친 이번 주말은 수도권 대전
1,김포에서 지지자에게 0하는 이재명 대선후보
1,검단 신도시 거주자들과 간담회 갖는 윤석열
1, 정치인들 세금으로 제편 먹여살려 화가 나 그만 못두겠다 종합 
1, 기호 번 이재명 엄지 척 
1, 포토 국회 국방위원회 전체회의 참석한 서욱 정석환
1,김부겸 총리 민주운동 기념탑 참배
1,표심 구애하는 이재명
1,두루마기 선물 받는 이재명 후보
1, 자원봉사자들 앞에서 0말 하는 추미애 명예선대위원장 
1,강릉 표심 공략하는 윤석열
1,윤석열 이재명 단일화시 엠브레인 
1,전화면접은 
1,고양 표심 잡기 나선 이재명
1,윤석열 단일화 노력하고 있다 안철수 경선 하겠다면 모르죠 
1,윤석열 승리의 브이 
1,이재명 태극기를 흔들어라
1,민주당은 쾌재 윤석열 사실상 단일화 포기 선언 
1, 노동자의 도시 울산 찾은 이재명
1, 정치개혁 실천 의구심에 의총 열어 결정 그당 사정 아는데 될지 
1, 나를 위해 이재명 
1,윤석열 후보 사고는 반미 친북 미사일 발사 소 닭 보듯 봐 
1,이준석 우크라 관련 이재명 발언 민주주의자로서 용납 어려워 
1,광장시장 찾은 안철수 부부
1, 영상 정리해서 못만나면 깐다 는 파일 제목 덮어쓰느라 벌어진 오해 
1,이준석 백신패스 폐지 공약에 정부 입장 돌변 
1,강원 찾은 윤석열 꽃다발도 받고 
1,지지율 상승세 탄 이재명
1,인천 찾은 윤석열 이재명 향해 왜곡된 안보관 경제 번영 시키겠나 
1, 민주운동 기념탑 방문한 김부겸 총리
1,단일화 결렬 알리는 윤석열 대선후보
1, 민주운동 기념탑 참배하는 김부겸 총리
1, 단일화 뒤로 한 안철수 대선 가도 첫 전북 택했다
1,심상정 우크라 대통령이 초보 침략전쟁은 인류의 적 
1, 일에 코로나 확진 발표해 투표 못 하게 막을 수 있어 
1,윤석열 박근혜 판결 평가 옳지 않아 심상정 말 못하고 쩔쩔매 
1, 원전 주력전원 활용 발언에 국힘 이채익 대선개입 주장
1, 안보 안심 대통령 되겠다 당선 보다 정치교체 중요 종합 
1,방역패스 일시 중단에 결단 환영 늦은 감 없지 않아 
1,여야 정치권 일제히 고 이어령 전 장관 추모
1,안철수 윤석열 뽑으면 년 후 손 자르고 싶을 것 명연설 
1,이런 대선은 처음 민주당 텃밭 호남서 펼쳐지는 진풍경
1,지지 호소하는 윤석열 대선후보
1, 러시아의 우크라 불법 침략 규탄 결의안 추진
1, 현장연결 전해철 내일부터 식당 카페 등 방역패스 일시중단 
1,노무현 전 대통령 사위와 함께 0하는 이재명 대선후보
1,소년공 동료에게 캘리그래피 선물 받는 이재명 대선후보
1, 이어령 전 장관 유족 위로하는 이재명
1,이재명 부산 유세 구름인파 
1, 헤럴드 주먹0하는 국민의힘 권영세 선거대책본부장과 원희룡 정책본부장
1, 정치보복 없다 대국민 선언하자 보복한다면 국민이 가만 놔두겠나 
1, 잼잼 자원봉사단 전북본부 발족 이재명 당선 위해 총력 
1,강릉 유세 나선 심상정 후보
1,사전투표 독려 퍼포먼스
1,이재명 고향 공략 시동
1,더불어민주당 긴급 의원총회
1, 으로부터 단일화 들은 바 없다 철저하게 무시당했다 
1,윤석열 오늘 유세 전격 취소 안철수와 단일화 시도할듯 종합 
1,윤석열 유세현장에 나타난 태극기와 우크라 국기
1, 이슈폴폴 여론조사로 풀어 보는 정치 한 주간 민심은 
1,강릉 유세 연설하는 심상정
1, 여론 국정지지율 민주 국민의힘 
1,단일화 끈 못놓는 국민의힘 가능성 싹둑 자른 국민의당
1,당사 도착한 윤석열
1,강원도 동해 찾은 윤석열
1,광주 유세 박영선
1,독립단체 윤석열 유사시 일본 들어올수 있지만 발언 규탄 
1,환호하는 윤석열 지지자들
1,부산지역 공약판 들고 시민들과 호흡하는 읻재명
1,이재명 열세 지역 부울경 집중 유세 메가시티 표심 공략
1,이재명 드라이브인 유세 첫 선
1, 북 시험발사 강력 규탄 힘 통한 평화 달성하겠다 
1,윤석열 도발을 도발이라 못해 운동권 정권이라서 
1,경북 포항 유세 나선 이재명 대선후보
1,소상공인 자영업자 정책 건의안 받는 이재명 후보
1, 영상 단일화 결렬 최종 통보받았다 는 구구절절 설명하며 노력했다 
1,사람이 물으면 기계로 하면 수줍음 과 솔직함 의 변주곡
1,미접종자도 셀프 감시 동력 잃은 방역패스
1,이재명후보 군산특보단 검찰왕국 아닌 민주공화국 선택 호소
1, 윤석열 단일화 포기 선언 에 책임 덮어씌워 
1,윤석열 권성동과 함께 0
1,안철수 서울 집중 유세 심상정 영남 민심 공략
1,이재명 대선 열흘 앞두고 총력전
1,안철수 측 편상욱 앵커 윤석열에 유리하게 토론 진행 
1,이재명 겨냥 전쟁 좋아하는 주술사에 넘어가면 
1, 오후 시 의총서 정치개혁 당론 추인 에 다당제 손짓
1,마이크 놓고 세발자전거 탄 강릉 외손 어린 시절 떠올린 
1, 통합의 정치 이재명 주장이고 안철수의 꿈이자 심상정의 소망 
1, 공약 좀 들어봅시다 
1,안철수 후보 눈 감고 차분하게 
1,대장동 배수구 문건 실물 공개 진실은 
1,이재명 정치개혁 드라이브 중도보수 원로 참여 통합추진위 주목 종합 
1, 방역패스 일시 중단 환영 당선 즉시 민생회복 프로젝트 
1,속 타는 이재명
1,더불어민주당 국민통합 정치교체 
1, 자원봉사자들 앞에서 0말 하는 추미애 명예선대위원장 
1,윤석열 대선후보 포항 찾아 지지 호소
1,대구서 유세 연설 나선 이재명 후보
1,김총리 불의에 타협 않은 정신 대한민국 민주주의 뿌리 
1,부산 시민들과 함께 나아가는 이재명
1,이재명 부산 서면 찾아 연설
1,권성동 상식적으로 선대본부장이 의사 없이 나올수 없다 
1,이재명 후보 김포 유세
1,진보당 김재연 후보 울산 현대중공업 출근길 유세 이어가
1,윤석열 향한 지지 보내는 시민들
1,심상정 강원 민심 잡기 
1, 침공 당한 우크라 탓하는 이재명 대통령 자격 없어 
1,속초 유세 이어가는 윤석열 후보
1, 지지자와 사진 찍는 안철수 후보 
